id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_1h_in_currency,price_change_percentage_24h_in_currency,price_change_percentage_7d_in_currency,roi.times,roi.currency,roi.percentage,is_roi_missing,price_spread_percentage,volume_mcap_ratio,is_suspicious,log_volume,log_mcap,ai_prediction,risk_score
sei-network,sei,Sei,https://coin-images.coingecko.com/coins/images/28205/large/Sei_Logo_-_Transparent.png?1696527207,-0.06337929134457612,416258355.0,-0.5779745496627045,618205478,45320944,0.064215,0.06162,-0.001855620768950204,-2.90188,-16337536.370804906,-3.77663,6733333333.0,10000000000.0,1000000000.0,1.14,-94.58411,2024-03-16T02:30:23.904Z,0.06162,0.17235,2026-03-09T12:10:31.563Z,,2026-03-09T13:16:53.068Z,0.5078832254103183,-2.901876895805613,-9.469918105571816,0.7354250522657468,,73.54250522657468,1,-0.2636512599584617,0.1088769590970085,0,0.10162092121676812,0.2859651265728014,0,0.00012742309
render-token,render,Render,https://coin-images.coingecko.com/coins/images/11636/large/rndr.png?1696511529,-0.06337926429031658,720459084.0,-0.6509114637888126,740958822,44278225,1.39,1.35,0.03093529,2.27223,10589420.0,1.49174,518743261.0140742,533503434.2940742,644245094.0,13.53,-89.74391,2024-03-17T16:30:24.636Z,0.03665669,3686.84142,2020-06-16T13:22:25.900Z,,2026-03-09T13:16:52.372Z,0.671501464537351,2.2722256512614303,3.54384091995597,0.7354250522657468,,73.54250522657468,1,-0.32535680838143505,0.06145834777001945,0,0.08472467608338215,0.4575017722714723,0,0.00013836779
ondo-finance,ondo,Ondo,https://coin-images.coingecko.com/coins/images/26580/large/ONDO.png?1696525656,-0.0633792874864954,1218493247.0,-0.7154325801311391,2502383460,44209980,0.252085,0.242557,0.00508536,2.0641,13028405.0,1.08078,4869330647.0,10000000000.0,10000000000.0,2.14,-88.25053,2024-12-16T00:36:00.777Z,0.082171,206.01669,2024-01-18T12:14:30.524Z,,2026-03-09T13:16:52.229Z,0.9022534185367045,2.0641000793586968,0.17652808463148584,0.7354250522657468,,73.54250522657468,1,-0.2776472862080347,0.03628249895726956,0,0.08360499890136867,0.6218150108148001,0,9.8632976e-05
euro-coin,eurc,EURC,https://coin-images.coingecko.com/coins/images/26045/large/EURC.png?1769615705,-0.06337926897623633,454165045.0,-0.5920008793023407,454165045,43618017,1.16,1.15,-0.002519193799479291,-0.21748,-2939899.637251556,-0.64316,392959295.3072801,392959295.3072801,1000000000.0,1.35,-14.51748,2023-03-14T09:50:50.729Z,0.052848,2086.89224,2022-12-09T03:16:34.877Z,,2026-03-09T13:16:52.951Z,0.00033076165306567955,-0.2174823360490073,-1.3518651619480488,0.7354250522657468,,73.54250522657468,1,-0.4288342930209341,0.09604001317177545,0,0.07381966950583174,0.3132175444270372,0,0.00018404024
dent,dent,Dent,https://coin-images.coingecko.com/coins/images/1152/large/DENT_Token.png?1718837065,-0.063379292603946,26417027.0,1.0322480929675295,27616997,43344754,0.00030822,0.00020391,6.667e-05,31.84054,6423920.0,32.13068,95654960452.73587,100000000000.0,1000000000.0,0.1006,-99.72572,2018-01-09T00:00:00.000Z,7.065e-05,290.5588,2020-03-13T02:29:09.754Z,,2026-03-09T13:16:47.349Z,-1.4311288146525754,31.84054240286435,-3.76624289948622,-0.450115092121754,eth,-45.0115092121754,1,2.056778494063349,1.640788433884387,0,0.06925766005740146,-0.5762160814974917,0,0.034490276
flow,flow,Flow,https://coin-images.coingecko.com/coins/images/13446/large/5f6294c0c7a8cda55cb1c936_Flow_Wordmark.png?1696513210,-0.06337929153708594,84883992.0,-0.03375295964482047,84883992,43019534,0.052718,0.04130798,0.01002328,23.51927,14710239.0,20.96259,1646457915.00765,1646457915.00765,1000000000.0,42.4,-99.87974,2021-04-05T13:49:10.098Z,0.03411778,49.44477,2026-02-23T17:51:12.822Z,,2026-03-09T13:16:45.520Z,10.443982102229826,23.519268553836483,37.9771319270469,0.7354250522657468,,73.54250522657468,1,0.8935407805850866,0.5068038446306361,0,0.063790618312118,-0.21121951051538604,0,0.00069354166
algorand,algo,Algorand,https://coin-images.coingecko.com/coins/images/4380/large/download.png?1696504978,-0.06337929090517946,741199203.0,-0.6565219956446671,741205151,42881273,0.084087,0.081545,0.00090058,1.08824,3449496.0,0.46757,8887694568.67642,8887765889.721294,10000000000.0,3.56,-97.65939,2019-06-20T14:51:19.480Z,0.081545,2.21671,2026-03-08T22:30:13.394Z,,2026-03-09T13:16:52.908Z,0.5243950359282555,1.0882360767164119,-2.3549388980298955,-0.9651430528705085,usd,-96.51430528705085,1,-0.3177280074344158,0.057853911294810295,0,0.06145387981458106,0.46637618229469147,0,0.000131177
story-2,ip,Story,https://coin-images.coingecko.com/coins/images/54035/large/Transparent_bg.png?1738075331,-0.06337927671590886,274206411.0,-0.502232369608669,799812260,41248938,0.802457,0.773313,-0.014477892260909342,-1.82206,-5662632.060302019,-2.02331,351374495.86,1024898098.41,1000000000.0,14.78,-94.72218,2025-09-21T21:07:34.521Z,0.773313,0.89097,2026-03-09T01:10:19.058Z,,2026-03-09T13:16:53.764Z,-0.1080389162434831,-1.8220595479221269,-7.474083395694954,0.7354250522657468,,73.54250522657468,1,-0.28552792793217663,0.1504302459564658,0,0.033281787058494126,0.1554402251496818,0,0.00022966079
pi-network,pi,Pi Network,https://coin-images.coingecko.com/coins/images/54342/large/pi_network.jpg?1739347576,-0.06337928822175697,2085356071.0,-0.7659273668338293,3208240109,41128117,0.222215,0.200885,0.01220052,6.00515,116815479.0,5.93412,9662216071.099592,14864947801.69168,100000000000.0,2.99,-92.75638,2025-02-26T16:41:03.732Z,0.131244,64.89243,2026-02-11T17:06:46.605Z,,2026-03-09T13:16:52.162Z,-1.2113276906583959,6.005150820303125,28.686436531179215,0.7354250522657468,,73.54250522657468,1,0.05303547553798995,0.019722347445707583,0,0.03115245318030701,0.7898314017234216,0,3.1377484e-05
robo-token-2,robo,Fabric Protocol,https://coin-images.coingecko.com/coins/images/102172005/large/fab.png?1772080701,-0.06337929175283587,93934110.0,-0.09266354413129245,421040388,40803914,0.04345789,0.03921626,0.0025106,6.34941,5939736.0,6.75013,2231000000.0,10000000000.0,10000000000.0,0.060714,-30.56298,2026-03-02T18:15:38.610Z,0.03280928,28.49477,2026-02-27T08:09:50.387Z,,2026-03-09T13:16:44.772Z,-3.2366593314041867,6.349407535715618,-11.671506445895648,0.7354250522657468,,73.54250522657468,1,0.06282184208714528,0.4343886748446472,0,0.025407680299884314,-0.1795414250156287,0,0.00039667977
ethereum-classic,etc,Ethereum Classic,https://coin-images.coingecko.com/coins/images/453/large/ethereum-classic-logo.png?1696501717,-0.06337912595381616,1271045920.0,-0.7182378460590663,1271045920,40563509,8.22,7.92,0.088685,1.09603,5895423.0,0.46599,155829605.0749647,155829605.0749647,210700000.0,167.09,-95.12233,2021-05-06T18:34:22.133Z,0.615038,1225.10114,2016-07-25T00:00:00.000Z,,2026-03-09T13:16:52.747Z,0.4240507421979283,1.096026786857905,-3.918545620144407,17.178139982952008,usd,1717.813998295201,1,-0.2845808903704107,0.03191348819882645,0,0.02111823152048182,0.6350183967655989,0,5.135687e-05
injective-protocol,inj,Injective,https://coin-images.coingecko.com/coins/images/12882/large/Other_200x200.png?1738782212,-0.0633792333224991,290260313.0,-0.513453433320378,290260313,39913997,2.92,2.78,0.078426,2.77449,6613208.0,2.33149,100000000.0,100000000.0,1000000000.0,52.62,-94.5018,2024-03-14T15:06:22.124Z,0.657401,340.09537,2020-11-03T16:19:30.576Z,,2026-03-09T13:16:53.550Z,0.6004806127274082,2.7744918371747254,-3.2412152830504657,0.7354250522657468,,73.54250522657468,1,-0.22288718404529376,0.13751103776453574,0,0.009400881916189777,0.1732313886375126,0,0.00047467477
agora-dollar,ausd,AUSD,https://coin-images.coingecko.com/coins/images/39284/large/AUSD_1024px.png?1764684132,-0.06337927223975533,216417002.0,-0.42087965769877916,216417002,39686905,1.0,0.999324,-0.000165887743430071,-0.01659,26670.0,0.01232,216456853.0,216456853.0,1000000000.0,1.022,-2.13015,2024-10-05T21:15:26.099Z,0.950515,5.1939,2024-12-05T22:30:43.844Z,,2026-03-09T13:16:54.341Z,-0.007040500922270561,-0.016589076529505992,-0.006462677905267961,0.7354250522657468,,73.54250522657468,1,-0.4684734928595209,0.18338164030485166,0,0.005259051507311653,0.08143445701507138,0,0.00071305083
pha,pha,PHALA,https://coin-images.coingecko.com/coins/images/12451/large/phala.png?1696512270,-0.0633792918250797,31708355.0,0.824658414300914,38125465,37328621,0.03925653,0.03376781,0.00402228,11.66451,2946772.0,10.24551,831684412.3718697,1000000000.0,1000000000.0,1.39,-97.28653,2021-05-15T04:20:32.741Z,0.02120268,77.97259,2026-03-01T20:41:27.308Z,,2026-03-09T13:16:47.182Z,4.518427227520341,11.66451214823971,40.92105949998043,0.7354250522657468,,73.54250522657468,1,0.3316390868165928,1.1772487037801644,0,-0.03921031046903573,-0.5191276913366992,0,0.05993913
websea,wbs,Websea,https://coin-images.coingecko.com/coins/images/33272/large/WBS-logo-png.png?1701327451,-0.0633792750234769,0.0,-0.3493453765366346,135674299,36403332,0.856156,0.7931,0.01856421,2.19794,0.0,0.0,0.0,157179252.1475,300000000.0,3.75,-77.19461,2024-03-28T13:40:17.621Z,0.054986,1454.83699,2024-08-09T14:34:33.022Z,,2026-03-09T13:13:20.939Z,1.8199499572803757,2.1979420293744267,-10.893657328676499,0.7354250522657468,,73.54250522657468,1,-0.07881722273700208,36403332.0,1,-0.057430452108558,-5.91994973547635,1,0.9999975
fetch-ai,fet,Artificial Superintelligence Alliance,https://coin-images.coingecko.com/coins/images/5681/large/ASI.png?1719827289,-0.0633792896753089,324336189.0,-0.5415060925996503,389394707,36149382,0.145279,0.140601,0.00141383,0.9914,220760.0,0.06811,2260875982.312031,2714384546.672,2714384546.672,3.45,-95.85115,2024-03-28T17:21:18.050Z,0.00816959,1654.15592,2020-03-13T02:24:18.347Z,,2026-03-09T13:16:53.451Z,0.5931738778810441,0.9914002863695311,-2.592757138668396,0.6611630239539273,usd,66.11630239539274,1,-0.30735511605427823,0.11145651677045353,0,-0.0625120888300006,0.2079408205599791,0,0.00029364455
mantle,mnt,Mantle,https://coin-images.coingecko.com/coins/images/30980/large/MNT_Token_Logo.png?1765516974,-0.0633792790485801,2180526938.0,-0.7687326327617566,4137162677,35237161,0.674144,0.648267,-0.006220130252649114,-0.92584,-27959723.127830982,-1.26601,3277944055.53684,6219316794.889999,6219316794.89,2.86,-76.70412,2025-10-09T01:04:46.659Z,0.307978,115.96077,2023-10-18T02:50:46.942Z,,2026-03-09T13:16:52.063Z,0.4743958220976813,-0.9258396561143684,5.939757666428845,0.7354250522657468,,73.54250522657468,1,-0.27450496494184695,0.016159929221585278,0,-0.08106511008425404,0.8037858318133719,0,7.862994e-05
okb,okb,OKB,https://coin-images.coingecko.com/coins/images/4463/large/WeChat_Image_20220118095654.png?1696505053,-0.0633773304316097,2023740366.0,-0.7603168349779749,2023740366,34251339,99.43,95.71,-0.3470937754745478,-0.35909,-13614903.092826366,-0.66826,21000000.0,21000000.0,21000000.0,228.74,-57.90039,2025-10-05T00:00:00.000Z,0.580608,16485.78581,2019-01-14T00:00:00.000Z,,2026-03-09T13:16:52.151Z,-0.0889726040175654,-0.35908668500686286,26.405499980256952,0.7354250522657468,,73.54250522657468,1,-0.27969408205450214,0.01692476938174352,0,-0.10166296496254522,0.7804531347433656,0,5.3237483e-05
lighter,lit,Lighter,https://coin-images.coingecko.com/coins/images/71121/large/lighter.png?1765888098,-0.06337927213413877,250136514.0,-0.45734811476183324,1000546054,33875426,1.1,0.994195,-0.060695745827884506,-5.69319,-17233164.86921701,-6.44544,250000000.0,1000000000.0,1000000000.0,7.86,-87.24887,2025-12-30T09:05:21.222Z,0.994195,0.80651,2026-03-09T11:31:06.713Z,,2026-03-09T13:16:54.067Z,0.3585805298370708,-5.69319332221403,-27.416379419529523,0.7354250522657468,,73.54250522657468,1,0.054234814492029756,0.13542775232156729,0,-0.10967386424800799,0.12671197959141595,0,4.2498046e-05
vision-3,vsn,Vision,https://coin-images.coingecko.com/coins/images/67399/large/Logo-Vision-Symbol-BG-Green.png?1752676915,-0.06337929154226081,188481367.0,-0.3788006687798706,220022530,33670976,0.052581,0.050019,0.0015804,3.1106,5642581.0,3.0861,3597912182.267547,4200000000.0,4200000000.0,0.223874,-76.59959,2025-08-11T11:13:12.424Z,0.04699095,11.48404,2026-02-05T22:26:41.144Z,,2026-03-09T13:16:43.649Z,-0.058817361971522576,3.1105957961104473,0.9930464366017,0.7354250522657468,,73.54250522657468,1,-0.2186321018525713,0.17864352512551798,0,-0.11406820273572549,0.03821811499689998,0,9.516229e-05
cosmos,atom,Cosmos Hub,https://coin-images.coingecko.com/coins/images/1481/large/cosmos_hub.png?1696502525,-0.06337925675209787,870582932.0,-0.678964123068085,870582932,33386658,1.76,1.71,0.02126326,1.22477,2618632.0,0.3017,497128835.203692,497128835.203692,1000000000.0,43.84,-96.00814,2021-09-20T00:00:00.000Z,1.16,50.87511,2020-03-13T02:27:44.591Z,,2026-03-09T13:16:52.320Z,0.6710173478385182,1.224768616821378,-2.2723217705797945,16.57367472415139,usd,1657.367472415139,1,-0.3272839194087582,0.03834977316285156,0,-0.12022374074971469,0.5166861150770998,0,4.9316088e-05
global-dollar,usdg,Global Dollar,https://coin-images.coingecko.com/coins/images/51281/large/GDN_USDG_Token_200x200.png?1730484111,-0.06337927223692341,1702326802.0,-0.7462905053383386,1702326802,33081998,1.0,0.999647,8.483e-05,0.00848,-6485.872447729111,-0.00038,1702443207.823829,1702443207.823829,1000000000.0,1.65,-39.56871,2025-01-30T00:11:05.728Z,0.907561,10.16836,2024-11-11T23:55:50.604Z,,2026-03-09T13:16:52.487Z,0.0006816512964116327,0.008483601906957483,-0.0029603903715207966,0.7354250522657468,,73.54250522657468,1,-0.47007173894219445,0.01943340018009456,0,-0.12687814020458463,0.7263728281101643,0,4.879684e-05
pancakeswap-token,cake,PancakeSwap,https://coin-images.coingecko.com/coins/images/12632/large/pancakeswap-cake-logo_%281%29.png?1696512440,-0.06337926490152351,448280945.0,-0.5891956133744134,466323838,32880748,1.36,1.29,0.053881,4.11351,14442175.0,3.32893,329994982.1626136,343276974.4723421,400000000.0,43.96,-96.91279,2021-04-30T10:08:22.934Z,0.194441,598.04391,2020-11-03T14:29:34.165Z,,2026-03-09T13:16:52.894Z,0.844547527794285,4.113514513270588,3.367425672923406,0.7354250522657468,,73.54250522657468,1,-0.20359027996094267,0.07334852907176652,0,-0.1313075493234178,0.30913989457887137,0,0.00033667925
fartcoin,fartcoin,Fartcoin,https://coin-images.coingecko.com/coins/images/50891/large/fart.jpg?1729503972,-0.063379289613577,147227739.0,-0.28903215908619906,147227739,31978041,0.149663,0.143928,0.00020596,0.14025,-483871.7366709411,-0.32758,999978999.294526,999978999.294526,1000000000.0,2.48,-94.05871,2025-01-19T20:41:07.782Z,0.02002855,635.33475,2024-10-30T07:56:04.381Z,,2026-03-09T13:16:44.182Z,-0.13580970748610022,0.1402535390911418,-4.538192487303359,0.7354250522657468,,73.54250522657468,1,-0.2748553413630262,0.21720119455749304,0,-0.15151508271313505,-0.0390222768855952,0,0.000636765
stablr-usd,usdr,StablR USD,https://coin-images.coingecko.com/coins/images/53721/large/stablrusd-logo.png?1737126629,-0.06337927224499133,5665725.0,3.4223346635615357,5665725,31792377,0.999872,0.998858,-0.000195685641746213,-0.01957,395.8,0.00699,5667676.03,5667676.03,1000000000.0,1.053,-5.01847,2025-03-04T20:26:03.971Z,0.877334,13.95247,2025-03-10T00:20:22.509Z,,2026-03-09T13:16:51.828Z,-0.009125711188407824,-0.019573370739673555,1.715992158361633e-05,0.7354250522657468,,73.54250522657468,1,-0.46679927524656867,5.61135095484674,1,-0.15574193383528087,-1.0576264678290304,1,0.9999442
maya-preferred-223,mpra,Maya Preferred PRA,https://coin-images.coingecko.com/coins/images/8081/large/2u0OXhT9_400x400.png?1696508303,15.779733776384349,0.0,-0.3493453765366346,155522407682330816,31776094,777819482.0,777519824.0,-91728.36783635616,-0.01179,0.0,0.0,0.0,200000000.0,200000000.0,816047884.0,-4.7117,2025-08-14T22:04:16.767Z,2.12,36722754518.38508,2020-04-22T14:09:37.462Z,,2026-03-09T13:16:03.205Z,0.009195474779501726,-0.011794483551804659,-0.005354364256938891,0.7354250522657468,,73.54250522657468,1,-0.4699121887904081,31776094.0,1,-0.15611381137749247,-5.91994973547635,1,1.0
contentos,cos,Contentos,https://coin-images.coingecko.com/coins/images/8379/large/4036.png?1696508571,-0.06337929258596266,5928007.0,3.3409819516516457,11337884,30391717,0.00146882,0.00111559,-0.00024477957745356,-17.44017,-1223419.0971097322,-17.10734,5176458774.0,9900474904.0,1000000000.0,0.084685,-98.65579,2019-07-08T00:53:37.027Z,0.00082904,37.30926,2026-03-07T20:56:04.487Z,,2026-03-09T13:16:51.676Z,1.981581290533865,-17.440167203690798,9.230354334279205,0.7354250522657468,,73.54250522657468,1,1.0932993268108913,5.126800942238944,1,-0.18844844066139635,-1.0434762146330219,1,0.9998039
ether-fi,ethfi,Ether.fi,https://coin-images.coingecko.com/coins/images/35958/large/etherfi.jpeg?1710254562,-0.06337928132449057,412054398.0,-0.5751692837347773,552978122,30146004,0.553614,0.51227,0.036582,7.07136,27123151.0,7.04623,744064067.0,998535999.0,1000000000.0,8.53,-93.58065,2024-03-27T23:14:46.721Z,0.396031,38.24677,2026-02-06T00:21:50.168Z,,2026-03-09T13:16:53.028Z,1.489564816259448,7.071360211005122,11.141701739062219,0.7354250522657468,,73.54250522657468,1,-0.07287715990261051,0.07316025280438761,0,-0.1943411054482716,0.2827910851072159,0,0.00017540455
sun-token,sun,Sun Token,https://coin-images.coingecko.com/coins/images/12424/large/RSFOmQ.png?1696512245,-0.06337929228024122,309592124.0,-0.5274797629600142,320589495,29490131,0.01650562,0.01596263,0.00020192,1.26494,3016580.0,0.98396,19218063491.37119,19900730000.0,19900730000.0,66.45,-99.97581,2020-09-11T03:18:35.837Z,0.00462303,247.67186,2022-11-14T04:45:13.210Z,,2026-03-09T13:16:53.455Z,0.9507956634615409,1.264936693483437,1.6856946015813934,0.7354250522657468,,73.54250522657468,1,-0.3036732118725123,0.0952547840162278,0,-0.21030853683974027,0.19339291859936045,0,0.0003873767
rain,rain,Rain,https://coin-images.coingecko.com/coins/images/69134/large/Rain_logo_1_.png?1762952191,-0.06337929242903996,4233677465.0,-0.8136168876085924,10184017147,28900654,0.00906142,0.00877545,-6.6156778744737e-05,-0.74107,-45197491.872332096,-1.05629,478045957641.31866,1149928937823.543,1150000000000.0,0.01090099,-18.73199,2026-02-09T16:50:09.904Z,0.00222126,298.82853,2025-09-14T08:56:57.416Z,,2026-03-09T13:16:51.924Z,0.794336694528511,-0.7410706831460189,-2.9819335960606455,0.7354250522657468,,73.54250522657468,1,-0.31073594250128395,0.006826371217953333,0,-0.2249655200130186,1.0112574919064692,0,2.982487e-05
gala,gala,GALA,https://coin-images.coingecko.com/coins/images/12493/large/GALA_token_image_-_200PNG.png?1709725869,-0.06337929254051168,160039673.0,-0.3170848183654714,160039673,28271649,0.00341473,0.00322294,0.00013226,4.06035,4702467.0,3.02726,47414256423.62216,47414256563.62215,50000000000.0,0.824837,-99.59115,2021-11-26T01:03:48.731Z,0.00013475,2402.65004,2020-12-28T08:46:48.367Z,,2026-03-09T13:16:44.036Z,1.168442103698686,4.060346149479637,-1.908768639680476,0.7354250522657468,,73.54250522657468,1,-0.1776680185786008,0.17665400268186,0,-0.24093876741159717,-0.01293101918689151,0,0.00015747007
celestia,tia,Celestia,https://coin-images.coingecko.com/coins/images/31967/large/tia.jpg?1696530772,-0.06337928603386028,287007336.0,-0.5106481673924508,375396903,27755429,0.325746,0.309093,0.00617393,1.95018,4843917.0,1.71671,889396304.488594,1163303429.89975,1000000000.0,20.85,-98.45683,2024-02-10T14:30:02.495Z,0.279957,14.93519,2026-02-06T00:31:00.989Z,,2026-03-09T13:16:53.552Z,0.6298474710117337,1.9501772400162825,0.30170084744557707,0.7354250522657468,,73.54250522657468,1,-0.2055011481672875,0.09670633960134616,0,-0.254315696556162,0.16970724728645653,0,5.9335223e-05
crvusd,crvusd,crvUSD,https://coin-images.coingecko.com/coins/images/30118/large/crvusd.jpg?1746670973,-0.0633792722887945,269123644.0,-0.4910113058969601,269123644,27541976,1.008,0.990889,-0.001729444742973429,-0.17309,-1513545.8902275562,-0.55925,270152798.8839634,270152798.8839634,1000000000.0,1.11,-10.04972,2024-06-13T03:27:06.616Z,0.949016,4.84635,2023-08-08T06:24:06.210Z,,2026-03-09T13:16:53.634Z,0.05927178807245659,-0.17309364287042805,-0.13236716768382378,0.7354250522657468,,73.54250522657468,1,-0.38645919623067043,0.10233948785882414,0,-0.25991981043757556,0.14958971023448359,0,3.878887e-05
quantoz-usdq,usdq,Quantoz USDQ,https://coin-images.coingecko.com/coins/images/51852/large/exchange-logo_USDQ.png?1749836750,-0.06337927224619339,6159149.0,3.273655569381392,50979690,26925987,1.0,0.998877,5.774e-05,0.00578,-2242.9342870032415,-0.0364,6161603.0,51000000.0,1000000000.0,1.043,-4.17675,2025-03-02T16:45:57.727Z,0.938182,6.5477,2025-01-13T20:15:49.270Z,,2026-03-09T13:16:51.526Z,-0.0760282694719319,0.005776966255052968,-0.04177155003787725,0.7354250522657468,,73.54250522657468,1,-0.46625997360957994,4.37170502423224,1,-0.2763392232570295,-1.0315156256763203,1,0.993926
humanity,h,Humanity,https://coin-images.coingecko.com/coins/images/66811/large/H_tokenLogo_original.png?1750581252,-0.0633792898163347,251505544.0,-0.46295864661768776,1378112569,26739356,0.148394,0.13057,-0.011293026303004133,-7.61015,-21064612.04042372,-7.72814,1825000000.0,10000000000.0,10000000000.0,0.388387,-64.56642,2025-10-25T09:06:05.244Z,0.01810273,660.214,2025-06-27T01:20:39.339Z,,2026-03-09T13:16:54.021Z,1.5786705580986615,-7.6101466675553215,7.016111801624398,0.7354250522657468,,73.54250522657468,1,0.2029529253016503,0.10631716290787943,0,-0.2813881481133146,0.12841871049194017,0,3.6398447e-05
lido-dao,ldo,Lido DAO,https://coin-images.coingecko.com/coins/images/13573/large/Lido_DAO.png?1696513326,-0.06337928682052435,240411560.0,-0.45173758290597876,283082092,26260956,0.288664,0.277897,0.00059372,0.20939,-1547695.4099808633,-0.63965,849264458.5927889,1000000000.0,1000000000.0,7.3,-96.13041,2021-08-20T08:35:20.158Z,0.271383,4.13006,2026-03-08T05:01:22.939Z,,2026-03-09T13:16:54.119Z,0.42801767002272767,0.2093870791708904,-5.3474334748563175,0.7354250522657468,,73.54250522657468,1,-0.28030129140863086,0.10923333258503322,0,-0.2944929911150056,0.11431237504412158,0,3.3814737e-05
floki,floki,FLOKI,https://coin-images.coingecko.com/coins/images/16746/large/PNG_image.png?1696516318,-0.06337929260899598,271294986.0,-0.49381657182488736,280995318,26240137,2.832e-05,2.72e-05,7.52739e-07,2.74197,4573710.0,1.71479,9654786684075.0,10000000000000.0,10000000000000.0,0.00034495,-91.86207,2024-06-05T07:25:59.137Z,8.428e-08,33207.77401,2021-07-06T01:11:20.438Z,,2026-03-09T13:16:53.726Z,0.5984233683122789,2.7419682679434723,3.257885922696581,0.7354250522657468,,73.54250522657468,1,-0.2682877960131041,0.09672179088218832,0,-0.29506869455610285,0.15210243665953488,0,2.793988e-05
cysic,cys,Cysic,https://coin-images.coingecko.com/coins/images/71025/large/cysic.png?1765330348,-0.0633792820745637,83251898.0,-0.025337161861038755,517735686,26199465,0.527044,0.382457,0.134636,35.20291,21989226.0,35.89335,160800000.0,1000000000.0,1000000000.0,0.564591,-8.59475,2026-02-18T01:25:34.797Z,0.133183,287.48509,2026-01-30T02:41:43.678Z,,2026-03-09T13:16:45.175Z,-0.9138004645674529,35.20291300005882,70.38041800177619,0.7354250522657468,,73.54250522657468,1,1.39688773154166,0.31470110970081294,0,-0.29619470783303453,-0.2172902742056076,0,0.00010734788
starknet,strk,Starknet,https://coin-images.coingecko.com/coins/images/26433/large/starknet.png?1696525507,-0.06337929181468124,213693949.0,-0.41246385991499745,389362597,25666086,0.0397107,0.03764746,0.00084812,2.22208,2979819.0,1.41415,5488301918.348971,10000000000.0,10000000000.0,4.41,-99.11962,2024-02-20T12:05:13.556Z,0.03749107,3.64267,2026-03-08T05:01:15.421Z,,2026-03-09T13:16:52.270Z,0.9511670899856508,2.2220805656247102,-1.8530254810666724,0.7354250522657468,,73.54250522657468,1,-0.20091777016857923,0.1201067507994494,0,-0.31112538515213106,0.07747508466879793,0,5.7535126e-05
just,jst,JUST,https://coin-images.coingecko.com/coins/images/11095/large/JUST.jpg?1696511035,-0.06337929157457328,446283334.0,-0.5863903474464862,446283334,24968047,0.050795,0.04983158,0.00096932,1.94519,6036804.0,1.37123,8815108920.581306,8815108920.581306,9900000000.0,0.193254,-73.89094,2021-04-05T04:34:23.454Z,0.00476275,959.40617,2020-05-09T06:08:54.872Z,,2026-03-09T13:16:52.817Z,0.447487601290413,1.9451897412309367,5.3930393339010445,0.7354250522657468,,73.54250522657468,1,-0.37625087533262935,0.055946626373579465,0,-0.33114110005532726,0.30774338139426205,0,2.5918327e-05
river,river,River,https://coin-images.coingecko.com/coins/images/69318/large/river-token.png?1758523089,-0.06337902571588067,254525837.0,-0.46856917847354224,1298601207,24866622,15.17,12.31,-2.047389765072964,-13.51968,-44602005.54551816,-14.91068,19600000.0,100000000.0,100000000.0,87.73,-85.24972,2026-01-26T12:05:27.820Z,1.58,719.55294,2025-09-23T10:10:45.893Z,,2026-03-09T13:16:53.927Z,1.7347354605000094,-13.519684108518925,-13.348520821491716,0.7354250522657468,,73.54250522657468,1,0.6766063066636816,0.09769782979753906,0,-0.33409585398819397,0.1321513988517835,0,2.7864628e-05
sentient,sent,Sentient,https://coin-images.coingecko.com/coins/images/70508/large/SENTIENT-Icon-BlushForce-L.png?1762267532,-0.063379292139694,166462377.0,-0.3311111480051076,790231685,24461619,0.02337106,0.02212678,-0.000130708885598525,-0.56355,-1311660.738667816,-0.7818,7237882055.0,34359738368.0,34359738368.0,0.04805315,-52.24517,2026-02-01T00:00:25.753Z,0.019899,15.32089,2026-01-22T11:36:50.486Z,,2026-03-09T13:16:43.930Z,0.5363054591613262,-0.563551730897777,9.0006009275759,0.7354250522657468,,73.54250522657468,1,-0.19384976522453232,0.14694983511529555,0,-0.34601594719042894,-0.0006273974570792841,0,3.9117596e-05
usdh-2,usdh,USDH,https://coin-images.coingecko.com/coins/images/69484/large/usdh.png?1758728903,-0.06337927224480798,21362293.0,1.2959430901926898,100101658721,24091027,1.002,0.998348,1.64e-05,0.00164,13612.44,0.06376,21359849.0,100090204683.5479,1000000000.0,1.11,-10.12246,2025-10-10T22:36:29.145Z,0.716867,39.46567,2025-10-10T21:25:21.930Z,,2026-03-09T13:16:47.975Z,-0.06406458678434125,0.001640503796836126,-0.12174644802907068,0.7354250522657468,,73.54250522657468,1,-0.4537353954487876,1.1277359538259328,0,-0.35709745487948386,-0.6426257677018637,0,0.006060744
